"Run","age","Assay.Type","AvgSpotLen","Bases","BioProject","BioSample","BioSampleModel","Bytes","Center.Name","collected_by","Collection_Date","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","ecotype","Experiment","Instrument","Library.Name","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","Sample.Name","sex","SRA.Study","stud_book_number","tissue","create_date","version","study_book_prefix","Latitude","Longitude","geo_loc_name"
"SRR5489777","not collected","OTHER",90,222907050,"PRJNA385011","SAMN06857399","Model organism or animal",185841848,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772618","Illumina HiSeq 2000","Library7_Ad13-26","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-26","not determined","SRP105806","Ad13-26","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489778","not collected","OTHER",90,221769990,"PRJNA385011","SAMN06857398","Model organism or animal",182720620,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772619","Illumina HiSeq 2000","Library5_Ad13-23","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-23","not determined","SRP105806","Ad13-23","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489779","not collected","OTHER",90,175313520,"PRJNA385011","SAMN06857397","Model organism or animal",145207106,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772620","Illumina HiSeq 2000","Library6_Ad13-22","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-22","not determined","SRP105806","Ad13-22","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489780","not collected","OTHER",90,208384020,"PRJNA385011","SAMN06857396","Model organism or animal",174845606,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772621","Illumina HiSeq 2000","Library7_Ad13-18","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-18","not determined","SRP105806","Ad13-18","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489781","not collected","OTHER",90,200040570,"PRJNA385011","SAMN06857395","Model organism or animal",164682392,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772622","Illumina HiSeq 2000","Library5_Ad13-14","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-14","not determined","SRP105806","Ad13-14","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489782","not collected","OTHER",90,199264590,"PRJNA385011","SAMN06857394","Model organism or animal",165255149,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772623","Illumina HiSeq 2000","Library6_Ad13-13","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-13","not determined","SRP105806","Ad13-13","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489783","not collected","OTHER",90,273099960,"PRJNA385011","SAMN06857393","Model organism or animal",226969085,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772624","Illumina HiSeq 2000","Library7_Ad13-11","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-11","not determined","SRP105806","Ad13-11","light organ","2017-05-01T17:36:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489784","not collected","OTHER",90,170953920,"PRJNA385011","SAMN06857392","Model organism or animal",141833016,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772625","Illumina HiSeq 2000","Library6_Ad13-10","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-10","not determined","SRP105806","Ad13-10","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489785","not collected","OTHER",90,252845100,"PRJNA385011","SAMN06857391","Model organism or animal",212299657,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772626","Illumina HiSeq 2000","Library7_Ad13-09","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-09","not determined","SRP105806","Ad13-09","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489786","not collected","OTHER",90,280723590,"PRJNA385011","SAMN06857390","Model organism or animal",234535536,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772627","Illumina HiSeq 2000","Library7_Ad13-08","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-08","not determined","SRP105806","Ad13-08","light organ","2017-05-01T17:36:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489787","not collected","OTHER",90,167135850,"PRJNA385011","SAMN06857389","Model organism or animal",139207421,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772628","Illumina HiSeq 2000","Library6_Ad13-07","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-07","not determined","SRP105806","Ad13-07","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489788","not collected","OTHER",90,190035000,"PRJNA385011","SAMN06857388","Model organism or animal",160393262,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772629","Illumina HiSeq 2000","Library7_Ad13-05","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-05","not determined","SRP105806","Ad13-05","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489789","not collected","OTHER",90,211757940,"PRJNA385011","SAMN06857387","Model organism or animal",174453720,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772630","Illumina HiSeq 2000","Library5_Ad13-04","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-04","not determined","SRP105806","Ad13-04","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489790","not collected","OTHER",90,171570690,"PRJNA385011","SAMN06857386","Model organism or animal",142572964,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772631","Illumina HiSeq 2000","Library6_Ad13-02","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-02","not determined","SRP105806","Ad13-02","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
"SRR5489791","not collected","OTHER",90,183365370,"PRJNA385011","SAMN06857385","Model organism or animal",150513652,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772632","Illumina HiSeq 2000","Library5_Ad13-01","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ad13-01","not determined","SRP105806","Ad13-01","light organ","2017-05-01T17:35:00Z",1,"Ad",26.742,128.3211,"Ada"
